# Fiducial parameters, omega_b = 0.022407, omega_cdm = 0.11797, H0 = 66.531, ln10^{10}A_s = 3.0466, n_s = 0.96082, z_reio = 7.6452, delta_Neff = 0.1, log10z_tr = 4
   30  7.1941808  0.00014727266  0.013051076  9.7592381e-10  8.1094609e-06  
   31  6.8481231  0.00015464455  0.012397197  9.1634171e-10  7.4201754e-06  
   32  6.5313821  0.00016208225  0.011760165  8.6157483e-10  6.7970079e-06  
   33  6.2408907  0.00016957333  0.011137531  8.1131503e-10  6.2343559e-06  
   34  5.973914  0.00017711002  0.010525244  7.6511033e-10  5.7302884e-06  
   35  5.7278462  0.00018468453  0.0099196952  7.2227444e-10  5.281345e-06  
   36  5.5005975  0.00019228911  0.0093190386  6.826865e-10  4.8821243e-06  
   37  5.290207  0.00019991603  0.0087218704  6.4621603e-10  4.5256161e-06  
   38  5.0947137  0.00020755755  0.0081267868  6.1247621e-10  4.2033224e-06  
   39  4.9123333  0.00021520553  0.0075331262  5.8096382e-10  3.9070404e-06  
   40  4.7419874  0.00022285039  0.0069431966  5.5157695e-10  3.6345743e-06  
   41  4.5827745  0.00023048216  0.0063600484  5.2423393e-10  3.3850172e-06  
   42  4.4337927  0.00023809085  0.0057867322  4.9871835e-10  3.1570577e-06  
   43  4.2941709  0.00024566738  0.0052255289  4.7475596e-10  2.9491043e-06  
   44  4.1631599  0.00025320613  0.0046756418  4.5230727e-10  2.7596787e-06  
   45  4.0400412  0.00026070236  0.0041355044  4.3134661e-10  2.5870846e-06  
   46  3.9240962  0.00026815135  0.0036035506  4.1177533e-10  2.42929e-06  
   47  3.8146063  0.00027554836  0.003078214  3.934143e-10  2.2839268e-06  
   48  3.710926  0.00028288832  0.0025582719  3.7606061e-10  2.1487365e-06  
   49  3.6127019  0.00029016492  0.0020438753  3.5967868e-10  2.0229802e-06  
   50  3.5196539  0.00029737152  0.0015355187  3.4425333e-10  1.9062305e-06  
   51  3.4315017  0.00030450146  0.0010336968  3.2973086e-10  1.7979446e-06  
   52  3.3479651  0.00031154811  0.00053890411  3.1601685e-10  1.6974643e-06  
   53  3.2687633  0.00031850576  5.1506825e-05  3.0300468e-10  1.6041076e-06  
   54  3.1936139  0.00032537244  -0.00042864216  2.9067888e-10  1.5174575e-06  
   55  3.1222337  0.0003321471  -0.00090181831  2.7903395e-10  1.437111e-06  
   56  3.0543398  0.00033882872  -0.0013682971  2.6804355e-10  1.3625907e-06  
   57  2.9896491  0.00034541626  -0.0018283539  2.576586e-10  1.293345e-06  
   58  2.9278785  0.00035190867  -0.0022822643  2.4780647e-10  1.228748e-06  
   59  2.8687741  0.0003583036  -0.0027301688  2.3841035e-10  1.1681995e-06  
   60  2.8121981  0.00036459341  -0.0031716692  2.2945745e-10  1.1114397e-06  
