# Fiducial parameters, omega_b = 0.022357, omega_cdm = 0.1195, H0 = 67.041, ln10^{10}A_s = 3.0448, n_s = 0.96376, z_reio = 7.6719, delta_Neff = 0.03, log10z_tr = 4
   30  7.1514839  0.00014617859  0.012863653  9.6147504e-10  8.2336944e-06  
   31  6.808888  0.00015349431  0.01221493  9.0286703e-10  7.5167465e-06  
   32  6.4950555  0.00016089061  0.011586351  8.4899205e-10  6.8810094e-06  
   33  6.2070157  0.00016835062  0.010973376  7.9954748e-10  6.3172885e-06  
   34  5.9421659  0.00017585981  0.010369042  7.5408923e-10  5.8146956e-06  
   35  5.6980143  0.0001834046  0.0097676201  7.1194286e-10  5.3619041e-06  
   36  5.4725133  0.00019097528  0.0091683229  6.7298973e-10  4.9540226e-06  
   37  5.2637269  0.00019856311  0.0085715978  6.3710173e-10  4.5870419e-06  
   38  5.0697185  0.00020615935  0.0079778923  6.038986e-10  4.255824e-06  
   39  4.8887295  0.00021375546  0.0073879134  5.728857e-10  3.9549667e-06  
   40  4.7197109  0.00022134366  0.006803406  5.4396292e-10  3.6815712e-06  
   41  4.5617914  0.00022891638  0.0062263742  5.1705001e-10  3.4329559e-06  
   42  4.4140996  0.00023646602  0.0056588223  4.9193426e-10  3.2058357e-06  
   43  4.2757828  0.00024398551  0.0051022298  4.6834602e-10  2.9969236e-06  
   44  4.1460637  0.00025146967  0.0045559768  4.4624654e-10  2.804846e-06  
   45  4.0241837  0.00025891383  0.0040189185  4.2561064e-10  2.628532e-06  
   46  3.9093842  0.00026631333  0.0034899104  4.0634137e-10  2.466639e-06  
   47  3.8009067  0.00027366349  0.0029678078  3.8826257e-10  2.3175528e-06  
   48  3.6980781  0.00028095923  0.0024516927  3.711747e-10  2.1796523e-06  
   49  3.6005686  0.00028819386  0.0019415542  3.5504282e-10  2.0521452e-06  
   50  3.5081337  0.00029536028  0.001437608  3.3985202e-10  1.9343525e-06  
   51  3.4205291  0.00030245139  0.00094006976  3.255495e-10  1.825454e-06  
   52  3.3375106  0.00030946008  0.00044915534  3.1204241e-10  1.7244891e-06  
   53  3.2588269  0.00031638021  -3.4967745e-05  2.9922585e-10  1.6305091e-06  
   54  3.1841993  0.00032320939  -0.00051232479  2.8708465e-10  1.5430587e-06  
   55  3.1133421  0.0003299462  -0.00098298929  2.7561342e-10  1.4617574e-06  
   56  3.0459698  0.00033658921  -0.0014470347  2.6478629e-10  1.3861526e-06  
   57  2.9817967  0.00034313697  -0.0019045346  2.5455496e-10  1.3157196e-06  
   58  2.9205373  0.00034958807  -0.0023555624  2.4484799e-10  1.2498614e-06  
   59  2.8619338  0.00035594  -0.0028001181  2.355898e-10  1.1880085e-06  
   60  2.8058403  0.00036218602  -0.0032379068  2.2676782e-10  1.1299308e-06  
   61  2.7521386  0.00036831831  -0.0036685604  2.1837845e-10  1.0754623e-06  
   62  2.7007108  0.00037432908  -0.0040917104  2.104071e-10  1.024405e-06  
   63  2.6514386  0.00038021051  -0.0045069888  2.0282782e-10  9.76529e-07  
   64  2.604204  0.00038595478  -0.004914027  1.9560271e-10  9.3157236e-07  
   65  2.5588944  0.00039155519  -0.0053125579  1.886919e-10  8.892769e-07  
   66  2.5154186  0.00039700939  -0.0057027184  1.820887e-10  8.4949992e-07  
   67  2.473691  0.00040231612  -0.0060847466  1.7579119e-10  8.1211453e-07  
   68  2.4336258  0.00040747415  -0.0064588803  1.6979123e-10  7.7697495e-07  
   69  2.3951374  0.0004124822  -0.0068253577  1.6407419e-10  7.4391649e-07  
   70  2.3581401  0.00041733904  -0.0071844166  1.5861854e-10  7.1275561e-07  
   71  2.3225481  0.00042204341  -0.0075362952  1.533959e-10  6.8328986e-07  
   72  2.2882809  0.00042659385  -0.0078811638  1.483779e-10  6.5533009e-07  
   73  2.2552777  0.00043098804  -0.0082189228  1.4356031e-10  6.2880048e-07  
   74  2.223483  0.00043522344  -0.008549405  1.3894331e-10  6.0364827e-07  
   75  2.1928412  0.00043929751  -0.0088724433  1.3452385e-10  5.7981246e-07  
   76  2.1632967  0.00044320772  -0.0091878703  1.3029562e-10  5.5722383e-07  
   77  2.1347939  0.00044695154  -0.009495519  1.2624884e-10  5.358049e-07  
   78  2.1072772  0.00045052643  -0.0097952222  1.2237011e-10  5.1546997e-07  
   79  2.0806909  0.00045392985  -0.010086813  1.1864254e-10  4.9612509e-07  
   80  2.0549834  0.00045715962  -0.010370163  1.1504924e-10  4.7768212e-07  
   81  2.0301184  0.00046021493  -0.010645308  1.1158811e-10  4.6010219e-07  
   82  2.0060633  0.00046309531  -0.010912321  1.0825916e-10  4.4335606e-07  
   83  1.9827857  0.00046580031  -0.011171277  1.0506105e-10  4.2741044e-07  
   84  1.9602531  0.00046832946  -0.011422249  1.0199055e-10  4.1222797e-07  
   85  1.9384331  0.00047068229  -0.011665311  9.9042863e-11  3.9776726e-07  
   86  1.9172932  0.00047285835  -0.011900539  9.6211242e-11  3.8398285e-07  
   87  1.8968009  0.00047485717  -0.012128005  9.3487031e-11  3.7082524e-07  
   88  1.8769238  0.0004766783  -0.012347784  9.0859506e-11  3.5824086e-07  
   89  1.8576314  0.00047832141  -0.012559939  8.831871e-11  3.4618034e-07  
   90  1.8389013  0.0004797868  -0.012764496  8.5863028e-11  3.3462387e-07  
   91  1.8207132  0.00048107491  -0.012961468  8.349268e-11  3.2355785e-07  
   92  1.8030467  0.00048218616  -0.013150869  8.1207133e-11  3.1296681e-07  
   93  1.7858815  0.000483121  -0.013332713  7.9004913e-11  3.0283346e-07  
   94  1.7691972  0.00048387987  -0.013507015  7.6883654e-11  2.9313865e-07  
   95  1.7529734  0.00048446321  -0.013673788  7.483999e-11  2.8386139e-07  
   96  1.7371897  0.00048487144  -0.013833046  7.2869738e-11  2.7497883e-07  
   97  1.7218259  0.00048510502  -0.013984804  7.0967645e-11  2.6646628e-07  
   98  1.7068615  0.00048516437  -0.014129075  6.912737e-11  2.582972e-07  
   99  1.6922774  0.00048505016  -0.01426588  6.7343098e-11  2.504469e-07  
  100  1.6780592  0.00048476393  -0.014395265  6.5613925e-11  2.4290384e-07  
  101  1.6641934  0.00048430744  -0.014517283  6.3939871e-11  2.3565915e-07  
  102  1.650667  0.00048368248  -0.014631985  6.2320596e-11  2.2870298e-07  
  103  1.6374665  0.00048289079  -0.014739424  6.0755427e-11  2.2202454e-07  
  104  1.6245788  0.00048193416  -0.014839653  5.9242941e-11  2.1561207e-07  
  105  1.6119906  0.00048081434  -0.014932724  5.7781587e-11  2.0945285e-07  
  106  1.5996886  0.00047953311  -0.015018688  5.6369036e-11  2.035332e-07  
  107  1.5876596  0.00047809222  -0.0150976  5.5002623e-11  1.9783849e-07  
  108  1.5758902  0.00047649346  -0.015169511  5.3679105e-11  1.9235314e-07  
  109  1.5643672  0.00047473858  -0.015234473  5.2394649e-11  1.8706057e-07  
  110  1.5530783  0.00047282953  -0.015292541  5.1145836e-11  1.8194578e-07  
