# Generated from noise_cmb_s4.dat
#   TT source: SO_LAT_Nell_T_atmv1_baseline_fsky0p4_ILC_CMB.txt
#   EE source: SO_LAT_Nell_P_baseline_fsky0p4_ILC_CMB_E.txt
#   nlkk source: nlkk_v3_1_0_deproj0_SENS1_fsky0p4_it_lT30-3000_lP30-5000.dat
#   fill missing values with 1000000
113 1.010020e-04 8.977350e-05 3.422411e-08 1.521900e+00 -1.547600e-02 4.662000e-04 1.766200e-12 1.021500e-14 4.000000e-01
114 1.009700e-04 8.911560e-05 3.434101e-08 1.511400e+00 -1.550800e-02 4.636900e-04 1.739500e-12 9.941900e-15 4.000000e-01
115 1.009370e-04 8.846650e-05 3.445909e-08 1.501100e+00 -1.553300e-02 4.610500e-04 1.713400e-12 9.678100e-15 4.000000e-01
116 1.009050e-04 8.782610e-05 3.457836e-08 1.491100e+00 -1.555100e-02 4.582600e-04 1.688100e-12 9.422900e-15 4.000000e-01
117 1.008730e-04 8.719420e-05 3.469882e-08 1.481200e+00 -1.556300e-02 4.553400e-04 1.663400e-12 9.176100e-15 4.000000e-01
118 1.008410e-04 8.657070e-05 3.482048e-08 1.471400e+00 -1.556900e-02 4.522800e-04 1.639300e-12 8.937400e-15 4.000000e-01
119 1.031270e-04 8.595520e-05 3.494334e-08 1.461800e+00 -1.556900e-02 4.490900e-04 1.615700e-12 8.706700e-15 4.000000e-01
120 1.078890e-04 8.534770e-05 3.506739e-08 1.452400e+00 -1.556200e-02 4.457800e-04 1.592800e-12 8.483700e-15 4.000000e-01
121 1.128710e-04 8.474810e-05 3.519265e-08 1.443100e+00 -1.554900e-02 4.423500e-04 1.570500e-12 8.268200e-15 4.000000e-01
122 1.180840e-04 8.415610e-05 3.531911e-08 1.434000e+00 -1.553000e-02 4.388000e-04 1.548600e-12 8.059800e-15 4.000000e-01
123 1.235360e-04 8.357160e-05 3.544679e-08 1.425000e+00 -1.550500e-02 4.351200e-04 1.527300e-12 7.858400e-15 4.000000e-01
124 1.292410e-04 8.299440e-05 3.557567e-08 1.416200e+00 -1.547400e-02 4.313400e-04 1.506600e-12 7.663600e-15 4.000000e-01
125 1.352090e-04 8.242450e-05 3.570578e-08 1.407400e+00 -1.543700e-02 4.274500e-04 1.486200e-12 7.475100e-15 4.000000e-01
126 1.414530e-04 8.186170e-05 3.583709e-08 1.398800e+00 -1.539500e-02 4.234500e-04 1.466400e-12 7.292600e-15 4.000000e-01
127 1.479850e-04 8.130580e-05 3.596963e-08 1.390300e+00 -1.534600e-02 4.193500e-04 1.447000e-12 7.115600e-15 4.000000e-01
128 1.548180e-04 8.075670e-05 3.610339e-08 1.381900e+00 -1.529300e-02 4.151500e-04 1.428100e-12 6.943900e-15 4.000000e-01
129 1.619670e-04 8.021440e-05 3.623837e-08 1.373600e+00 -1.523300e-02 4.108500e-04 1.409600e-12 6.777000e-15 4.000000e-01
130 1.694470e-04 7.967860e-05 3.637458e-08 1.365400e+00 -1.516800e-02 4.064600e-04 1.391500e-12 6.614900e-15 4.000000e-01
131 1.772710e-04 7.914920e-05 3.651202e-08 1.357300e+00 -1.509800e-02 4.019800e-04 1.373800e-12 6.457500e-15 4.000000e-01
132 1.854570e-04 7.862620e-05 3.665069e-08 1.349300e+00 -1.502200e-02 3.974200e-04 1.356500e-12 6.304600e-15 4.000000e-01
133 1.940210e-04 7.810950e-05 3.679059e-08 1.341300e+00 -1.494100e-02 3.927700e-04 1.339600e-12 6.156300e-15 4.000000e-01
134 2.029810e-04 7.759880e-05 3.693173e-08 1.333500e+00 -1.485500e-02 3.880500e-04 1.323100e-12 6.012400e-15 4.000000e-01
135 2.123540e-04 7.709420e-05 3.707410e-08 1.325700e+00 -1.476500e-02 3.832600e-04 1.306900e-12 5.872700e-15 4.000000e-01
136 2.221600e-04 7.659550e-05 3.721771e-08 1.318000e+00 -1.466900e-02 3.784000e-04 1.291100e-12 5.737200e-15 4.000000e-01
