# Fiducial parameters, omega_b = 0.022466, omega_cdm = 0.12332, H0 = 67.635, ln10^{10}A_s = 3.0519, n_s = 0.9704, z_reio = 7.747, delta_Neff = 0.2, log10z_tr = 3
   30  7.0719507  0.00014442757  0.012692902  9.5027153e-10  8.107244e-06  
   31  6.734902  0.00015165577  0.012057193  8.9218324e-10  7.4077941e-06  
   32  6.426619  0.00015897648  0.01143735  8.3891752e-10  6.7790622e-06  
   33  6.1438686  0.00016637447  0.010829403  7.9009258e-10  6.218507e-06  
   34  5.8835876  0.00017383397  0.010229629  7.4502641e-10  5.7214921e-06  
   35  5.6433923  0.00018133707  0.0096353073  7.0348199e-10  5.2802034e-06  
   36  5.4210688  0.00018886529  0.0090439662  6.651213e-10  4.8845186e-06  
   37  5.2145789  0.00019640247  0.0084538759  6.2944663e-10  4.524357e-06  
   38  5.0225867  0.00020394177  0.0078662747  5.9635836e-10  4.1962181e-06  
   39  4.8439322  0.00021147868  0.0072831424  5.6574748e-10  3.8978372e-06  
   40  4.6774551  0.00021900867  0.0067064591  5.3732143e-10  3.6262594e-06  
   41  4.5220306  0.00022652686  0.0061379261  5.1070533e-10  3.3783201e-06  
   42  4.3766746  0.0002340269  0.0055781299  4.8581855e-10  3.1521807e-06  
   43  4.2404384  0.0002415021  0.0050273785  4.6259251e-10  2.9460477e-06  
   44  4.112373  0.00024894575  0.0044859799  4.4085849e-10  2.7577155e-06  
   45  3.9916201  0.00025635136  0.003954015  4.2040605e-10  2.58491e-06  
   46  3.8776828  0.00026371334  0.0034306559  4.0120153e-10  2.4263784e-06  
   47  3.7701544  0.00027102632  0.0029148479  3.8321998e-10  2.2809651e-06  
   48  3.6686284  0.00027828493  0.0024055361  3.6638227e-10  2.1472839e-06  
   49  3.5726982  0.00028548379  0.0019016658  3.5054798e-10  2.0237172e-06  
   50  3.4819664  0.00029261738  0.0014024534  3.3555917e-10  1.9087e-06  
   51  3.3960716  0.00029967951  0.00090820145  3.2138675e-10  1.8016153e-06  
   52  3.3146619  0.00030666382  0.00041948378  3.0801632e-10  1.7020217e-06  
   53  3.2373851  0.00031356396  -6.3125752e-05  2.9540332e-10  1.6093817e-06  
   54  3.1638891  0.00032037358  -0.00053905328  2.8347173e-10  1.5230617e-06  
   55  3.0938517  0.00032708721  -0.001007827  2.7213662e-10  1.4424311e-06  
